id,app_id,updated,title,version,icon,installs,score,ratings,reviews,price,currency,rating_1,rating_2,rating_3,rating_4,rating_5,developer,released,categories
329,com.shopee.sg,1730173357,Shopee: Shop and Get Cashback,3.36.20,https://play-lh.googleusercontent.com/0inlmN-oMw3Av55E8B7TTfjupABp2ojtE7bxmxaWULEey5-HKLqdk3O4gv1zxCLoJEhG,5028823,3.9555554,193143,15,0,VND,34336,12876,8584,8584,128762,Shopee,,['Mua sắm']
328,newway.open.chatgpt.ai.chat.bot.free,1730105499,Chatbot AI: Chat AI Tiếng Việt,7.4.16,https://play-lh.googleusercontent.com/l54sy7ete66mfoMlEKsNkdXrSblbadkLH2lKULJXThF7FJ39yQFmNe2Du-8tGrKaAfUu,5639025,4.2230973,52543,854,0,VND,7851,814,955,4957,37921,Newway Apps,"27 thg 2, 2023",['Năng suất']
327,com.hmallapp,1729753388,현대홈쇼핑,6.7.9,https://play-lh.googleusercontent.com/KMzLQm05loKDvC82yeuMYCS2I81JLF6uoW-bvfg8e1SRkCONY8W2obOatp7h27UrA7Ru,16434863,3.9411764,32120,2,0,VND,3778,3778,1889,3778,18894,(주) 현대홈쇼핑,"28 thg 7, 2010",['Mua sắm']
326,com.qrcodescannerfree.barcodereaderappfree,1730112259,QR Code Reader Barcode Scanner,12.1,https://play-lh.googleusercontent.com/M3kb2nZKroDJya-ZVwQNiOQ-HWkoueEi3AVtLzvkGpD-V_uuZarFDRbNcMYFChmXPg,11601823,3.8000000,24821,1,0,VND,7446,0,0,0,17374,Celebrity App Studio,"19 thg 8, 2019",['Công cụ']
325,com.ksolves.promosuite,1730116275,PromoTix Organizer,20.1.0,https://play-lh.googleusercontent.com/8kuJy5aHkksKT7vV2t52Ns33XLPi8nMA5_Qosa0RD5C-R7ztrKpDu1EP25VzrHYsTdnx,57796,0E-7,0,0,0,VND,0,0,0,0,0,PromoTix,"25 thg 11, 2020",['Doanh nghiệp']
324,com.VoiceTranslator.Communication.SpeakandTranslate,1730185810,Trình dịch ngôn ngữ giọng nói,4.1,https://play-lh.googleusercontent.com/Lihj86Y81qL6uGRldLQcSGW_BglXs8uTiQYbTDf4rEgatpIkH9jHS_MT-XevcL2YKH0,566788,4.1250000,2356,5,0,VND,441,0,0,294,1619,AppsCaps,"8 thg 1, 2019",['Liên lạc']
323,com.thomasbarreto.vetmemoddx,1730186249,VetmemoDdx,1.4.29,https://play-lh.googleusercontent.com/AQqretVedITonFV1H2r5P0_tBFf2cr3R_ZhQPerftKqaYwQMBQGwXBqq3nHgtsAkjlk,59003,0E-7,0,0,0,VND,0,0,0,0,0,Vetmemo,"24 thg 7, 2022",['Y tế']
322,com.loyaltyplant.partner.sushimagia,1730186919,Суши Магия,112.16.43,https://play-lh.googleusercontent.com/teSjQLS5Ixl9PPQLstwLHPyoQoNOIJvZ0I8UrB1e88gbXYBDtBbYYzHJPh3qs52BGw,83725,0E-7,0,0,0,VND,0,0,0,0,0,SushiMagia,"31 thg 7, 2020",['Ăn uống']
321,com.bisleri.bisleri,1730186429,Bisleri at Doorstep,4.6,https://play-lh.googleusercontent.com/J6dc28-_ohAUx3Md6DW-kkaxsWFYv8iDlxIx4NuSWs2qVAE1lMtoTzA3g12KenE4XjqB,2421308,0E-7,0,0,0,VND,0,0,0,0,0,Bisleri eCommerce,,['Mua sắm']
320,com.kayak.android,1730187331,KAYAK: Ưu đãi du lịch giá rẻ,216.1,https://play-lh.googleusercontent.com/os2nMGSSawnCl1UOcgmggZ_Vbbv4-xzw--kaYW6iFs6gj8AEAdsgIrZS8do4ibTQVpY,29305744,4.6600000,334121,67,0,VND,3122,0,22899,53084,252932,KAYAK.com,,['Du lịch và Địa phương']
319,ca.shaw.freerangetv,1729361617,Rogers Xfinity Stream (Shaw),8.8.0.0,https://play-lh.googleusercontent.com/NrV5qUtuXXVbN8LyNtUN8cDQJ58v2HiYv39N5aLA40NVrG_UG3Z18OSag-Te_XCTZ7Y,1050721,0E-7,0,0,0,VND,0,0,0,0,0,Shaw Communications Inc.,,['Giải trí']
318,eu.piemonteis.dizionarioetimologico,1730136011,Dizionario etimologico,3.1,https://play-lh.googleusercontent.com/Kf6pcx7WLgGOZK97NoCKWxnlEzNlOAXsAjuKZtmRFnPE0S8K0NLxKVCzzJ9hvTPZQbA2,76479,0E-7,0,0,0,VND,0,0,0,0,0,Giuseppe Sanero,"4 thg 5, 2016",['Giáo dục']
317,b4a.webcricket,1730144159,WebCricket,3.4.7,https://play-lh.googleusercontent.com/Z00_UhKqQywaMLLbMfBWJbc4i-pm4cfEnfnIgeI32-96MCRVbwoJ5bP0GNrCyJSXKM0,96834,0E-7,0,0,0,VND,0,0,0,0,0,Cobitech,"1 thg 4, 2015",['Thể thao']
316,com.istan.PanduanZiarahKuburDanDoa,1730115743,Panduan Ziarah Kubur Dan Doa,1.2,https://play-lh.googleusercontent.com/yxdpV4EC3-tSmpXh9DCdNzR2n76BDQycMJ8rAuC7TwSqzKKcyOWHKU3itI8LmT_yQIgn,70178,0E-7,0,0,0,VND,0,0,0,0,0,IstanStudio,"27 thg 3, 2016",['Sách và Tài liệu tham khảo']
315,cam.ac.com,1730182280,PV Cam Viewer,24.10.29,https://play-lh.googleusercontent.com/KEm6kKfUyDtzKxa90_oh86FzOzgdEADycrp18eMpjLwL7W-M-lEtvjDIEkuNKqEN1zo,91473,0E-7,0,0,0,VND,0,0,0,0,0,nasc,"24 thg 9, 2015",['Xem và sửa video']
314,com.itoki.gomiapp,1730177125,札幌市ごみ分別アプリ,71.7,https://play-lh.googleusercontent.com/wzTmAr5wBbQ3Cd724vRcH2jQ3_YICghlOsfyENtyBVvJqX6Fkxx_ucQ3WjYGJ5tZSPQ,76993,0E-7,0,0,0,VND,0,0,0,0,0,株式会社イトーキ北海道,"31 thg 3, 2014",['Lối sống']
313,com.spreedinc.providers.californianewspaperpartnership.sanjosemercurynews,1730148688,The Mercury News,10.0.29,https://play-lh.googleusercontent.com/4H2eyKqayy-F2udlST84iwhXxpc7qOIwayfOXA8aJu418Pct3WItA26TV4-YXoc-ptI,78575,0E-7,0,0,0,VND,0,0,0,0,0,"MediaNews Group, Inc.","23 thg 11, 2011",['Tin tức và Tạp chí']
312,com.spreedinc.providers.californianewspaperpartnership.contracostatimes,1730149050,East Bay Times,10.0.29,https://play-lh.googleusercontent.com/pLTnG1PeT-xoB-P1iCLkoljsglzc_ZO3Z7OKUDrxlCRY2122676Xv2k76WCtfR-MgA,54535,4.3333335,248,11,0,VND,0,0,82,0,165,"MediaNews Group, Inc.","23 thg 11, 2011",['Tin tức và Tạp chí']
311,ch.rmy.android.http_shortcuts,1729863725,HTTP Request Shortcuts,3.19.0,https://play-lh.googleusercontent.com/3KxQ3nZQQp0FYG1LNMCve6du93lrOQwH-kuRyhyDhC5lwd9HBLPtRYNYSK7rBgUQKww,178709,4.2222223,1743,4,0,VND,193,193,0,0,1355,Waboodoo,"19 thg 4, 2015",['Công cụ']
310,com.sinyee.babybus.recommendapp.global,1729752727,Trò Chơi Trẻ Em Bé Gấu Trúc,2.1.16.0,https://play-lh.googleusercontent.com/Yw8r_MjojFijOt3-Ji7D5nCb1H-c8v6uZAO2EY4TQtqWoesrekMU0deq1VhjqW-8PUQ,31181866,4.6108330,71089,5673,0,VND,3198,706,1833,9061,56276,BabyBus,"7 thg 9, 2022","['Phổ thông', 'Tạo kiểu', 'Hoạt hình', 'Một người chơi', 'Trò chơi nhỏ']"
309,com.wangsu.editor.girlfriendphotoeditor,1730124020,Couple Photo Suit,2.6,https://play-lh.googleusercontent.com/YNggTMe1EqcpXX1sWfAqS4KFqn3v_mP1M8sd3OR1HScRzCd2PTVpky-ENnph9yrYcpg,122430,0E-7,0,0,0,VND,0,0,0,0,0,WangSU Store,"11 thg 6, 2019",['Nhiếp ảnh']
308,id.co.aviana.m_pulsa,1730168294,MPStore - SuperApp UMKM,25.1.69,https://play-lh.googleusercontent.com/ybO90HGFtKTMo1uBpv-Vtap-C7Ad-BRg5FEMnpj3_R_a99Sj3jNtHm_JgQlAj5iCf9s,817564,0E-7,0,0,0,VND,0,0,0,0,0,PT. Mitra Pedagang Indonesia,"26 thg 3, 2018",['Mua sắm']
307,com.pandavpnfree.androidproxy,1729095103,"PandaVPN Lite - Fast, Safe VPN",7.0.3,https://play-lh.googleusercontent.com/rLMEE9-7OBnBKRPpDGAO8YPY5_ekayvfhbu7z9jlUbC4v27bDpouos8izP_mS0MZvLfo,23686791,4.0680380,175695,1924,0,VND,33890,3596,4430,8314,125377,PandaVPN Official,"14 thg 6, 2019",['Công cụ']
306,com.google.android.gms,1730173873,Dịch vụ của Google Play,Varies with device,https://play-lh.googleusercontent.com/f6ZSUJrtL5uniwWCTp1OeJj8MdoDaSTqi2XFyy9A0yPv6DpBo2giisRKDpXD9qk66KE,20180886462,4.3537407,43549792,247489,0,VND,4535006,1044713,1685853,3498224,32785823,Google LLC,"24 thg 5, 2012",['Công cụ']
305,com.freeapp.songs_seniredh_nmoui_mzop,1730181441,نغمات رنين الهاتف - بدون نت,1.13,https://play-lh.googleusercontent.com/JH6vT30SCZAZMwL332ma5bCxPjnL5tnYKdZNwRN9T0XuO0i9-yJm5SlDyQ7ABVIth_8,553455,0E-7,0,0,0,VND,0,0,0,0,0,Miraa,"22 thg 12, 2022",['Nhạc và Âm thanh']
304,com.netfreegames.mw3d,1730060516,Moto Wheelie 3D,0.49,https://play-lh.googleusercontent.com/3VFSRqmkP127kgviud-Aja7TNktjb9Ojxm12wjbrSp6M73K3GnOsFIKmP9qZpQrYuA,18554196,4.3596490,184871,603,0,VND,14595,3243,9730,30811,126490,Anderson Horita,"11 thg 12, 2023","['Lái xe tốc độ', 'Đua xe', 'Một người chơi', 'Ngoại tuyến', 'Tạo kiểu', 'Phổ thông']"
303,com.cloud.police.car.simulator.cop.car.game.parking.game,1730100863,Prado Police Car: Parking Game,2.7,https://play-lh.googleusercontent.com/pnP_qLCjxNAs1mqvpBlm3iBqsxyIVR8_X5Gy1X-MF7iTb6qn6Mzweif9D9VSHM4xTucN,595527,2.7000000,371,3,0,VND,185,37,0,0,148,47 Cloud 2023,"27 thg 3, 2024","['Ngoại tuyến', 'Tạo kiểu', 'Xe', 'Mô phỏng đỗ xe', 'Mô phỏng', 'Một người chơi']"
302,com.mortician.empire.idle,1729849908,Mortician Empire - Idle Game,1.0.31,https://play-lh.googleusercontent.com/mL1eU2pnGzmdJJ041HMOdtpKfJxK_XjbY3bi4v4t2Cx40ZsM9C8HjHPwQ3g3c5tLyHI,1599793,4.4900000,7229,25,0,VND,361,180,406,722,5466,Nanyi Games,"23 thg 4, 2023","['Một người chơi', 'Quản lý kinh doanh', 'Mô phỏng', 'Đồ hoạ 3D', 'Quản lý', 'Ngoại tuyến', 'Tạo kiểu', 'Phổ thông']"
300,com.guardian,1730120263,The Guardian - News & Sport,6.154.20695,https://play-lh.googleusercontent.com/0IoGNBJeaga47hJgxtTzXXlPQmZYGjrzghS1NLoCrtjJTkm_GSRs5e44FmrXxxCUYJs,8718526,4.9072165,407118,492,0,VND,2072,0,4145,20936,379755,Guardian News & Media Ltd,"7 thg 9, 2011",['Tin tức và Tạp chí']
299,com.APPATRIX.market.black.store.sim,1730106799,Trò chơi siêu thị mua sắm,17,https://play-lh.googleusercontent.com/4cWkfdwkfuxcIyaK_REocO31fLdvc31LMVY5grt1GfQCk5QlFqPkk5bOyWP8IR_NKdSQ,8012664,2.9500000,25546,83,0,VND,10604,1767,1446,964,10443,Black Pyramid 3D Games Studio,"25 thg 8, 2017","['Ngoại tuyến', 'Tạo kiểu', 'Mô phỏng', 'Một người chơi', 'Phổ thông']"
298,org.retropixel.CallSanta,1730037884,Message from Santa! video&call,4.0.1,https://play-lh.googleusercontent.com/GG6MCZFjWBL9Ty_KKSbXzmfWOAGsQrEchNAaxWxplnJdfM1rqLj_mnsuJNEIjfGUJ0s,8725128,4.5263157,25866,5,0,VND,1361,1361,1361,0,21781,First Class Media B.V.,"3 thg 12, 2014",['Giải trí']
297,com.aospstudio.tvsearch,1730112196,AI-powered Neptune Browser TV,BlackMoon-24.10.28,https://play-lh.googleusercontent.com/onNyu6Sw8qB6zrn5jXk1LRyLSsccKI9JsI_f0JMOaUJEklmsBAGKfw4houYSpMoLbw,5617168,3.8106060,11999,430,0,VND,2179,723,994,1356,6718,AOSP Studio,"12 thg 7, 2021",['Liên lạc']
296,app.mobile.kiwify,1730118425,Kiwify Mobile,2.21.3,https://play-lh.googleusercontent.com/VJOW3rillBsN_OOH-U7DHesvzjinqNNceRBeCFpzXa7rOahD5LUb4YAhV7QQvwzFYgs,5755824,0E-7,0,0,0,VND,0,0,0,0,0,Kiwify,"14 thg 9, 2020",['Doanh nghiệp']
295,com.swiftgames.survival,1730109333,Heroes vs. Hordes: Survivor,1.64.1,https://play-lh.googleusercontent.com/H1LTiSXh296xs7nx9rIRWybol-dLD9hqzABqfHwK9zToypvNLTNsv76P-dvgGCkVs1K-,6655954,4.7616000,329614,1073,0,VND,12622,0,5756,16319,294756,SWIFT GAMES,"11 thg 3, 2022","['Nhập vai', 'Ngoại tuyến', 'Giả tưởng thời trung cổ', 'Một người chơi', 'Roguelike', 'Tạo kiểu', 'Giả tưởng']"
294,com.Khadiev.SirenHeadHorrorGame,1730115964,Сирена в лесу игра - Страшилка,3.7.3,https://play-lh.googleusercontent.com/mBIr9umBi8MrL7zJUZ4UUL_Nf2P9encNbuf7FcTtnqsSpV_s2H1p1nIcU5LTpkNOoTeC,7379645,3.6538463,9358,13,0,VND,2159,719,539,719,5218,Khadiev - Scary Horror Games 3D,"17 thg 2, 2022","['Hành động', 'Phổ thông', 'Phiêu lưu – hành động', 'Một người chơi', 'Kinh dị sống còn', 'Ngoại tuyến', 'Tạo kiểu']"
293,com.tastydiary.cooking.diner.home.restaurant,1730115318,Tasty Diary: Chef Cooking Game,1.112.5086,https://play-lh.googleusercontent.com/bs52T1QfjXl1dtz0zir4qt4pm11_ncgBlhuA-iUegMDB7IKVQV3h3th8GMjgvbqNgujN,5883838,4.4951460,37882,122,0,VND,1433,0,2188,8753,25355,gameone,"17 thg 5, 2022","['Quản lý thời gian', 'Một người chơi', 'Ngoại tuyến', 'Tạo kiểu', 'Mô phỏng', 'Nấu ăn', 'Phổ thông']"
292,com.imaginando.lk,1730104890,LK - Ableton & Midi Controller,1.13.6,https://play-lh.googleusercontent.com/k-S7NP4QT3fOIxkNvzjUgYNT-NVcDak_l1dCjKquxLxik9cAv3GA5H3Q-R2UkP4JhzE,752148,4.5769230,3012,15,0,VND,115,115,115,231,2432,Imaginando Lda,"4 thg 3, 2015",['Nhạc và Âm thanh']
291,com.sgz.offroad.Indian.truck.game,1730114814,Trò chơi xe tải chở hàng 3d,0.35,https://play-lh.googleusercontent.com/w2W6x5kOU81lwtun6qZTZP7lAVjFVZVz88TA58CUmSP5k9seXG1UaxQgQnGXtk0NSio,6165795,0E-7,0,0,0,VND,0,0,0,0,0,Spartans Gaming Zone,"9 thg 9, 2022","['Một người chơi', 'Mô phỏng', 'Tạo kiểu', 'Mô phỏng xe tải', 'Phổ thông', 'Ngoại tuyến', 'Xe']"
290,com.fcg.stickmanthief.puzzlegames,1730118150,Stealing Puzzle: Robber Games,0.2.15,https://play-lh.googleusercontent.com/HLZabR0cUcnzwv5vy2Nl_wrRis-mn-J2gvOEhSMjeyZ6eky3IxPC2P4ljpp7W4y6aZM,5045644,3.3023255,2362,13,0,VND,769,164,164,109,1153,Fried Chicken Games,"3 thg 10, 2023","['Giải đố', 'Phổ thông', 'Một người chơi', 'Tạo kiểu', 'Trò chơi trí tuệ']"
289,com.qycrazypuzzledom.game,1729958361,NoWiFi - Relaxing Arcade Games,1.51.34,https://play-lh.googleusercontent.com/413ZZCSwmMPxZnGcLmlk1ReszvL2BH62uhSiFNzxUudNqgcFLCMbDguhjOgXWWVLoSZH,9434213,4.2843137,6529,115,0,VND,626,121,313,1079,4352,QY Studio,"4 thg 6, 2023","['Trò chơi trí tuệ', 'Tạo kiểu', 'Phổ thông', 'Một người chơi', 'Giải đố']"
288,com.thestepupapp.stepup,1730123273,StepUp Pedometer Step Counter,2.2.47,https://play-lh.googleusercontent.com/Jm8PW6wNjCZBgpNdZbiJtFgotqQdtSnsrGKO-n7TJ8zQkOrg0HvY77qQiOTTjP1RwTQ,1144124,4.2954545,11716,16,0,VND,1331,266,266,1597,8254,StepUp Inc,"28 thg 11, 2015",['Sức khỏe và Thể hình']
287,com.symphony.android,1729500344,Symphony Secure Communications,88.0.0.4372,https://play-lh.googleusercontent.com/-lTkJjeUtCj3Mf4FLLNKnCyQC0Amur3wxeKxkwbDZl0hjO60H1_VodAuBDKJmYWOvlfG,57119,4.0000000,189,4,0,VND,37,0,0,37,113,"Symphony Communication Services, LLC","18 thg 7, 2016",['Doanh nghiệp']
286,com.dathvios.inlove,1729971620,inlove - Đếm Ngày Yêu,3.3.1,https://play-lh.googleusercontent.com/8CeLDmvnmPYfpvpX27eHOTPmBjRCbJ1P647DXjC45Z6eS5zvBr1ZwjTRWNBy1r9UtSVb,2556224,4.6493590,74987,17397,0,VND,2335,929,2416,9324,59978,Develop Team MK,"28 thg 3, 2020",['Lối sống']
285,kr.co.yjteam.dailynote,1730120387,DAILY NOTE - nhật ký hàng ngày,6.1.4,https://play-lh.googleusercontent.com/Acs9ZKGy3MffSvWo_rcjpmJu5n46dEyW_D_fdTWrwyQpHxxuJ0P_OE1yTzyOvtxBA7E,1100679,4.5400000,16569,67,0,VND,429,257,772,2918,11847,yjteam,"22 thg 6, 2017",['Lối sống']
284,com.lwsipl.modernlauncher,1730115166,Modern Launcher 2023 - AppLock,86.0,https://play-lh.googleusercontent.com/qMtQ2iu90WNWPKOZ2b_IeHlsaoAXCyfRlfBfclhnUaWtWKD60USnBUNfilKLLUbX70E,1033830,4.4400000,21037,63,0,VND,767,767,1535,2456,15048,lwsoftipl Apps,"18 thg 4, 2018",['Cá nhân hóa']
283,com.spond.spond,1730118468,Spond - Sports Team Management,4.34.1,https://play-lh.googleusercontent.com/jJeeZJelwtPKpE1Qa61YrtPUemy_rW7hJPZ2hiwbysJ1Q7HTvzAgNFpIFvrAlFpi350,2929351,0E-7,0,0,0,VND,0,0,0,0,0,Spond AS,,['Thể thao']
282,cards.game.solitaire.spider,1730122389,Spider Solitaire: Card Game,4.3,https://play-lh.googleusercontent.com/8KbrNaPRVCUzk_X6Yub61fbXysfGGLm9yYUQ0P5YZ-eVZlVhaD7N-OIiK_tU7MPunA,1724716,4.5272727,7656,15,0,VND,278,139,696,696,5846,CYBERNAUTICA,"24 thg 5, 2018","['Phổ thông', 'Solitaire', 'Một người chơi', 'Ngoại tuyến', 'Bài']"
281,com.best.car.games.real.racing.xtreme.driving.games,1730114550,Mô phỏng đua xe địa hình 4x4,0.38,https://play-lh.googleusercontent.com/nXksD4WnosIcdkb0QrvnccfTPtEriDRezjj7722Ia_ax_HJ8Rhx-axo4-fJBJ6L6luee,1925016,2.5625000,5559,10,0,VND,3126,0,347,347,1737,Universal Arts,"6 thg 2, 2019","['Một người chơi', 'Mô phỏng', 'Ngoại tuyến', 'Xe', 'Phổ thông', 'Tạo kiểu']"
280,com.krikasoft.motivationalquotes,1730117315,Motivation - 365 Daily Quotes,2.1.8,https://play-lh.googleusercontent.com/yrg6iirsrBk4HuxVhca1xci3AphxrryvuRBmb2PS0qAtonv_KlN-xjrKy4fI39jOsQ,1941195,0E-7,0,0,0,VND,0,0,0,0,0,Krikasoft,"27 thg 8, 2019",['Sức khỏe và Thể hình']
279,com.whatscan.whatsweb.scanqr.qrscanner,1730114465,Chat Cloner Web QR Scanner,4.5.9,https://play-lh.googleusercontent.com/cIs7AwcMaWpOfKqIRAMMPKhBF6MtVLTGJNYAPixePX82vp-1zF5V9m0axffIkoR2MQ,4409231,3.7000000,16182,0,0,VND,4854,0,0,1618,9709,TechInforTainment,"7 thg 8, 2019",['Liên lạc']
278,com.igameslab.city.ice.cream.delivery.van,1730114479,City Ice Cream Man Simulator,7.0,https://play-lh.googleusercontent.com/RuBQ-_HT_UW8c6JCy6yb514n_lNRgbqs68owbDCS6Rb63mlGjY9fndzH2cE67uFozWXn,1596368,2.9354840,2820,16,0,VND,1273,90,181,90,1182,Game Corp Studio,"5 thg 11, 2019","['Tạo kiểu', 'Mô phỏng', 'Phổ thông', 'Một người chơi', 'Ngoại tuyến', 'Xe']"
277,com.riatech.instacam,1730110514,Instant cam - Máy ảnh nhanh,10.1.105,https://play-lh.googleusercontent.com/pByv8cl-oSD3HzB-MYdtT6Zp0IlUhUq7FHDtQchYsgEAOH82pZmm-gdXAqFq5QWoWTOf,4617580,3.8700000,20956,68,0,VND,3731,1004,1220,2870,11913,Riafy Technologies,"10 thg 10, 2013",['Nhiếp ảnh']
276,com.metaflow.lumen,1729509986,Lumen - Metabolic Coach,2.186.39,https://play-lh.googleusercontent.com/9jUNn9BbfmoI1LglB-9M0Cxve1RauhPPIBxVZAoUu5RKKet5Fv7i0dGp9oLJFimYcp0,93723,0E-7,0,0,0,VND,0,0,0,0,0,Lumen.me,"8 thg 9, 2019",['Sức khỏe và Thể hình']
275,com.cdgame.app.matchfamily,1729847848,Match Family 3D,1.2.4,https://play-lh.googleusercontent.com/bNaz93ZRWKH_OvqIV1vzPlEFTcajRwkJTNrMfRSqKuiCyO17-O1WUGa4mlz2L2qipw,50064,0E-7,0,0,0,VND,0,0,0,0,0,Belas Studio,"31 thg 5, 2024","['Phổ thông', 'Giải đố', 'Ghép 3']"
274,com.chris.android.mydaysfree,1730118193,MyDays X Women Cycle Calendar,3.302,https://play-lh.googleusercontent.com/NKc5iaRySuuga9a6g_5_ge2kfv4mhotgQSXhOn4E2AzCGG-yXenj32bdrGe9TTWVWXA,3390230,5.0000000,46186,3,0,VND,0,0,0,0,46186,Christian Albert Mueller.,"21 thg 12, 2011",['Lối sống']
273,com.sgs.military.drive.cars.offroad.apps,1730118058,quân đội xe tải điều khiển giả,1.20,https://play-lh.googleusercontent.com/wjjcFvhgd5dvSNrHbkQUHWU7vAOqlHHruUTqMHAnsoCUCIoO1ZVTtKlMKt4EIiNmTg,2547426,4.0300000,7134,37,0,VND,990,264,660,594,4491,Spirit Games Studio,"31 thg 1, 2017","['Một người chơi', 'Mô phỏng xe tải', 'Ngoại tuyến', 'Mô phỏng', 'Thực tế', 'Xe', 'Phổ thông']"
272,com.shohoz.rides,1730115277,Shohoz,6.13.0,https://play-lh.googleusercontent.com/nUckmypEAfsBimZQxgyD31-ldSXsM9esKSTlW9Uq6QC34SwH3-AhVM2zcKn03DJ8S6Y,2484409,0E-7,0,0,0,VND,0,0,0,0,0,Shohoz.com,"10 thg 6, 2019",['Bản đồ và dẫn đường']
271,com.dominik.kotlarORDE4x4,1730113019,Off-Road Desert Edition 4x4,3.34,https://play-lh.googleusercontent.com/747ZomqOBcKcy8hhx7g5bN36-WzPGWjEVsRHN2Uf3-ANIPd3r7mS4FP1mso09hjy4A,1962657,4.3620690,10019,20,0,VND,690,345,863,863,7255,DMNK Studio,"10 thg 10, 2015","['Một người chơi', 'Mô phỏng', 'Xe', 'Phổ thông', 'Thực tế', 'Ngoại tuyến']"
270,com.modulotech.atlantic,1729865014,Cozytouch,3.9.0,https://play-lh.googleusercontent.com/epco2d_nc9U9lNGO2Z4cs2f1amVbouc6yD8GwjGCFj6YWKXPbXIXEs1U2k33oI1F5n4,90511,0E-7,0,0,0,VND,0,0,0,0,0,A.T.S. Confort,"1 thg 2, 2021",['Lối sống']
269,com.wlingua.spanishcourse,1730116210,Wlingua - Learn Spanish,5.7.2,https://play-lh.googleusercontent.com/kTPt_WmAVoNt1MKMn2C_i4FEQpOeMXj5Du42KMoT3rQ478QoL1uiTPjJvqmFhZbGxQs,3745741,4.8118810,71970,56,0,VND,1136,378,378,4166,64773,Wlingua,"9 thg 2, 2015",['Giáo dục']
268,com.snoutup.baconmaydie,1730141150,Bacon May Die,1.1.89,https://play-lh.googleusercontent.com/W_dghckKR-MD8Hx5YvCpdx3bYNeqrBdZqnMI02JnP5rVH8VqGaQUzdiMXd2wdJGLeP0,3724924,4.5810810,26521,2065,0,VND,1134,358,955,3583,20483,SnoutUp Games,"18 thg 5, 2017","['Hành động', 'Một người chơi', 'Ngoại tuyến', 'Phổ thông', 'Giao đấu', 'Chiến đấu', 'Tạo kiểu']"
267,com.shadowbiz.semechki,1730113011,Take Ten: Ghép số,2.37,https://play-lh.googleusercontent.com/JD7xcCx6NMC9LwOT7chWRR6DA5ebNuG9hza55-nRx5WEj99sD8IVamwbIpNJDF1q-HQ,1632345,4.4772725,35379,9,0,VND,693,0,4162,5549,23586,Shadowbiz,"1 thg 6, 2013","['Phổ thông', 'Giải đố', 'Trừu tượng', 'Logic', 'Một người chơi', 'Ngoại tuyến']"
266,com.istanstud.NamaBayiIslam,1730109549,Nama Bayi Islami Lengkap,1.5,https://play-lh.googleusercontent.com/zV2lt4Z77AaEVJN_s5290tYGdZOnTlGmk9H2FjOnINVwG7i60_Oqe5vZRo0vRgwNnOGj,55862,0E-7,0,0,0,VND,0,0,0,0,0,IstanStudio,"25 thg 3, 2016",['Sách và Tài liệu tham khảo']
265,net.bloomz,1730117748,Bloomz,4.92,https://play-lh.googleusercontent.com/4AHvgfyaMatfj2IuNlV7JtJ3ZgdtkozW7EMfugvuYQYQ1C94UbwVjqMDHtnmCvu1bA,1494452,4.3076925,17627,2,0,VND,0,0,2711,6779,8135,Bloomz,"27 thg 7, 2015",['Giáo dục']
264,com.hatla2ee.hatla2ee_egypt,1730118827,هتلاقي - سيارات مستعمل وجديد‎,3.0.30140,https://play-lh.googleusercontent.com/iNeZTC8PUpUSJMCkZ2U7bzXg4ZnvRYv5MLzfSQnvHShKmB8cZr972HslJUHueGKLJ7Q,3952882,0E-7,0,0,0,VND,0,0,0,0,0,هتلاقى,"26 thg 4, 2017",['Ô tô và xe cộ']
263,com.ultimatesoftware.ultipromobile,1729993661,UKG Pro Classic,2.53.4,https://play-lh.googleusercontent.com/cyZYXbYfBLDaGesOzEnGWwqRChdgHgs1FZZ63faEAdQjpYlY9Cm9tNP9Yn50lGvJXQ,4976845,0E-7,0,0,0,VND,0,0,0,0,0,"UKG, Inc.","21 thg 12, 2017",['Doanh nghiệp']
262,com.fgol.HungrySharkEvolution,1730083284,Hungry Shark Evolution,12.1.2,https://play-lh.googleusercontent.com/6Ij3BrGOfLbkwxdB_SSX8gEvOx68QQC9IPzhmZLddxbklr1yzblPj8MYEf2XUR7n9A,540752169,4.2639174,7588834,970,0,HKD,640960,171158,688177,1126107,4960068,Ubisoft Entertainment,"22 thg 2, 2013","['Hành động', 'Sinh tồn', 'Tạo kiểu', 'Một người chơi', 'Cá mập', 'Phiêu lưu – hành động', 'Ngoại tuyến', 'Trò chơi arcade', 'Động vật', 'Đại dương']"
261,com.atistudios.mondly.languages,1730018432,Học 33 ngôn ngữ - Mondly,9.2.5,https://play-lh.googleusercontent.com/X2W_U_DhjG0hLUz_CZ2QkJhdJ5kh0MA5zAPpChNNEToEE9pFAdTUEbMJL9EZZj8kAkmg,41886347,4.5670600,874430,8347,0,VND,44672,6469,24805,130611,667756,ATi Studios,"3 thg 6, 2015",['Giáo dục']
260,com.rosdomofon.sibset_domofon,1729786626,Твой Дом Сибсети,3.61.2,https://play-lh.googleusercontent.com/i1FiBJyDc1_HbG_wEtikTLEvmVCgJltH1PXBoBu7g0ZRSk0Zb0GJm_8e8IoGgtqjdxI,74262,0E-7,0,0,0,VND,0,0,0,0,0,LLC DOM-IT,,['Nhà cửa']
